stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening D:\Desktop\助教工作\程設一\final_project\YCY_template\final_project_bundle\tutorial\bin\Debug\allegro5.cfg r
display  D   display_settings.c:214  debug_display_settings           [   0.11420] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.11421] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.11424] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11425] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11426] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11427] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11433] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11436] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11438] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11439] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11440] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11442] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11443] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11445] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11446] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11447] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11448] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11449] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11450] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11451] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11452] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11453] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11454] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11455] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11456] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11457] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11457] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11458] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11459] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11460] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11461] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11462] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11466] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11467] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11468] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11469] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11470] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11471] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11472] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11472] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11473] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11474] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11475] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11476] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11477] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11478] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11479] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11480] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11481] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11482] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11483] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11483] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11484] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11485] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11486] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11487] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11488] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11489] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11490] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11491] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11492] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11493] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11495] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11496] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11497] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11498] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11499] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11500] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11500] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11501] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11502] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11503] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11504] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11505] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11506] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.11507] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11508] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11509] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11510] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11511] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.11511] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.11512] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1677 d3d_create_display_internals     [   0.11515] Trying format 0.
d3d      I         d3d_disp.cpp:1353 d3d_display_thread_proc          [   0.11539] Chose a display format: 23
d3d      I         d3d_disp.cpp:1422 d3d_display_thread_proc          [   0.11541] Normal window.
d3d      I         d3d_disp.cpp:786  d3d_create_device                [   0.16627] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:848  d3d_create_device                [   0.24063] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:856  d3d_create_device                [   0.24068] Success
d3d      D         d3d_disp.cpp:1703 d3d_create_display_internals     [   0.24071] Resumed after wait.
d3d      I         d3d_disp.cpp:1736 d3d_create_display_internals     [   0.24075] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1767 d3d_create_display_internals     [   0.24077] Returning d3d_display: 0000020ef4a18af0
d3d      D         d3d_disp.cpp:1792 d3d_create_display_locked        [   0.24078] al_display=0000020ef4a18af0
d3d      D         d3d_disp.cpp:1793 d3d_create_display_locked        [   0.24079] al_display->vt=0000020ef4a181e0
system   D            wsystem.c:889  _al_win_safe_load_library        [   0.24100] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:795  load_library_at_path             [   0.24102] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:798  load_library_at_path             [   0.24136] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.24139] Module "d3dx9_43.dll" loaded.
dtor     D               dtor.c:196  _al_register_destructor          [   0.24439] added dtor for queue 0000020ef61debf0, func 00007ffd7548cc4e
